Datetime,Open,High,Low,Close,Adj Close,Volume
2020-02-18 09:00:00+09:00,60800.0,60900.0,60700.0,60800.0,60800.0,0
2020-02-18 09:05:00+09:00,60800.0,60800.0,60500.0,60600.0,60600.0,614481
2020-02-18 09:10:00+09:00,60700.0,60800.0,60600.0,60700.0,60700.0,431140
2020-02-18 09:15:00+09:00,60600.0,60800.0,60600.0,60700.0,60700.0,332025
2020-02-18 09:20:00+09:00,60700.0,60700.0,60600.0,60700.0,60700.0,428834
2020-02-18 09:25:00+09:00,60600.0,60700.0,60600.0,60700.0,60700.0,112442
2020-02-18 09:30:00+09:00,60700.0,60800.0,60600.0,60800.0,60800.0,272055
2020-02-18 09:35:00+09:00,60800.0,60800.0,60600.0,60800.0,60800.0,431329
2020-02-18 09:40:00+09:00,60700.0,60800.0,60600.0,60600.0,60600.0,121856
2020-02-18 09:45:00+09:00,60600.0,60700.0,60500.0,60500.0,60500.0,251591
2020-02-18 09:50:00+09:00,60500.0,60700.0,60500.0,60600.0,60600.0,185839
2020-02-18 09:55:00+09:00,60600.0,60600.0,60500.0,60600.0,60600.0,77393
2020-02-18 10:00:00+09:00,60600.0,60600.0,60300.0,60300.0,60300.0,572022
2020-02-18 10:05:00+09:00,60300.0,60400.0,60200.0,60300.0,60300.0,401052
2020-02-18 10:10:00+09:00,60300.0,60400.0,60200.0,60300.0,60300.0,190707
2020-02-18 10:15:00+09:00,60300.0,60300.0,60200.0,60300.0,60300.0,93948
2020-02-18 10:20:00+09:00,60200.0,60300.0,60200.0,60300.0,60300.0,62168
2020-02-18 10:25:00+09:00,60300.0,60300.0,60200.0,60300.0,60300.0,66237
2020-02-18 10:30:00+09:00,60300.0,60400.0,60200.0,60200.0,60200.0,401709
2020-02-18 10:35:00+09:00,60300.0,60300.0,60200.0,60300.0,60300.0,45099
2020-02-18 10:40:00+09:00,60300.0,60300.0,60200.0,60300.0,60300.0,87301
2020-02-18 10:45:00+09:00,60300.0,60300.0,60000.0,60000.0,60000.0,726529
2020-02-18 10:50:00+09:00,60100.0,60200.0,60000.0,60100.0,60100.0,261078
2020-02-18 10:55:00+09:00,60200.0,60200.0,60100.0,60200.0,60200.0,98244
2020-02-18 11:00:00+09:00,60100.0,60200.0,60100.0,60200.0,60200.0,61608
2020-02-18 11:05:00+09:00,60200.0,60200.0,60100.0,60200.0,60200.0,45831
2020-02-18 11:10:00+09:00,60200.0,60200.0,60100.0,60100.0,60100.0,144556
2020-02-18 11:15:00+09:00,60200.0,60200.0,60000.0,60100.0,60100.0,300078
